,acc_ankle_x,acc_ankle_y,acc_ankle_z,acc_chest_x,acc_chest_y,acc_chest_z,acc_hand_x,acc_hand_y,acc_hand_z,gyr_ankle_x,gyr_ankle_y,gyr_ankle_z,gyr_chest_x,gyr_chest_y,gyr_chest_z,gyr_hand_x,gyr_hand_y,gyr_hand_z,hr_hr,labelother,labellying,labelsitting,labelstanding,labelironing,labelvacuumcleaning,labelascendingstairs,labeldescendingstairs,labelwalking,labelcycling,labelnordicwalking,labelrunning,labelropejumping,mag_ankle_x,mag_ankle_y,mag_ankle_z,mag_chest_x,mag_chest_y,mag_chest_z,mag_hand_x,mag_hand_y,mag_hand_z,temp_ankle_temp,temp_chest_temp,temp_hand_temp
2016-02-08 18:48:30.656,9.1374894,-1.2467535868000001,-3.01193576,0.06804008980000001,9.757410400000001,0.2727935744,-6.9964390000000005,-3.314359918,4.7312238,0.1923571022,-0.03539188639999999,0.14033244059999994,0.001446906599999999,0.07435082000000001,-0.0139496098,-0.16799461800000004,-0.164700546,0.1941059486,85.76181818181819,1,0,0,0,0,0,0,0,0,0,0,0,0,-41.173108,10.4747528,-10.3023482,-12.9630412,-35.68931,-2.2396846000000004,33.477990000000005,-0.4360996160000001,-33.619789999999995,,38.125,34.8125
2016-02-08 18:48:35.656,8.708240299999998,-2.95292270042,-2.9289549,-0.387593376,9.7796592,0.11500402400000002,-6.8095490000000005,-1.4843937280000001,6.542147000000001,-0.25137368456000003,0.0053084748858199925,-0.12451943899999998,0.07185059919999999,-0.0683075736,-0.0638202574,0.017571036199999994,-0.016076630200000015,-0.16623528272000002,84.3,1,0,0,0,0,0,0,0,0,0,0,0,0,-37.669349,22.3129286,-8.648578599999999,-12.9256704,-36.250838,5.51900338,25.971680000000006,-8.6971112,-44.197408,,38.13125,
2016-02-08 18:48:40.656,9.518628,-0.243505368,-2.66849092,-0.46204856,9.826817199999999,-0.295391502,-7.035108599999999,-0.7271969200000001,6.329919599999999,-0.09287130972,0.013762929020000005,0.0331938804,0.0035169673999999986,-0.05714993012000001,0.021916152159999997,0.035948887400000004,0.041342583054,0.07589213980000001,86.64,1,0,0,0,0,0,0,0,0,0,0,0,0,-35.857142,25.745534000000006,-0.185899494,-5.3234984,-35.47280200000001,16.771687999999994,38.26023599999999,-23.95895179999999,-36.41330600000001,,38.1325,34.8125
2016-02-08 18:48:45.656,10.126787399999998,-1.7682814080000002,-3.044088762,0.7127661408,9.765453,-0.34205694000000003,-8.403673,-2.12809106,3.1835824400000003,0.2768716302,-0.09778898656,0.14560968837999996,0.013035870399999998,0.22482038940000001,-0.020074069,-0.3463008846,0.12499564519999999,-0.05862453800000001,87.99818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,-38.899376,27.5094081,14.716420924000001,-6.19929262,-37.165214,13.52646152,46.380835999999995,-0.6892494399999998,-24.4502786,34.8125,38.15375,
2016-02-08 18:48:50.656,11.997900599999998,-1.9395107122,-3.3155746000000006,0.281286524,9.9598722,-0.4202032599999999,-10.820337599999998,-1.7611053799999998,1.0370369320000001,0.0003690380000000104,-0.0988088422,-0.2847134,-0.002564310000000002,0.02636894040000001,-0.019039122600000003,-0.13684848599999996,0.11062101999999996,0.022125819999999984,82.52181818181819,1,0,0,0,0,0,0,0,0,0,0,0,0,-37.414108,-6.455720848,12.04637658,-9.060454494,-22.353044,-10.305759199999999,31.017479200000004,-1.7987926720000005,-33.477936,,38.1675,
2016-02-08 18:48:55.656,11.75526208,-2.718314154,-3.72536722,0.5646130119999999,9.6770636,-0.009904620799999972,-10.8716416,-1.5419307839999998,1.146372476,0.16381140399999994,-0.006069205999999994,0.15368732599999999,0.0007156939999999995,-0.04146928359999999,0.010397868200000002,0.16052353,0.06774229200000001,-0.16345085999999998,83.3618181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,-34.35026679999999,-14.30047077,5.709340900000001,-12.538406600000005,-28.676702000000002,-21.4869784,27.422377900000004,1.88584682,-43.498138,,38.17125,
2016-02-08 18:49:00.656,12.00978978,-2.5726544,-3.25132404,0.7911959163999999,9.7237968,-0.33972621399999997,-10.566968800000001,-1.799813338,1.5112787680000002,0.09931042,-0.22085707,-0.19686604,0.03763683,0.113420292,-0.0319692721,-0.13580427859999994,0.08462877200000002,-0.13271714000000004,84.3618181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,-37.57599619999999,-3.05327226,24.4748612,-3.096332164000001,-37.284446,-16.2511344,37.3437254,10.033883085999998,-35.03231000000001,34.8125,,
2016-02-08 18:49:05.656,10.8702466,-1.8222621540000001,-3.046934892,0.3206834,9.5098048,-1.470461836,-9.1924882,-2.986137778,2.179377914,-0.17952985979999994,-0.09558368020000003,-0.11297239800000004,0.07887528619999999,-0.0992940692,-0.114642116,0.012642012000000006,-0.053113359999999984,-0.030775063999999987,85.24,1,0,0,0,0,0,0,0,0,0,0,0,0,-28.8862942,12.311949722,24.15288252,15.5320688,-35.039574,-1.17934428,29.8682556,17.600553,-17.05015024,34.8125,38.1875,
2016-02-08 18:49:10.656,9.58292,1.1704557126000001,-2.25597992,0.6543924400000001,9.486771800000001,-0.48702480880000004,1.39978866,-2.86854498,7.807470199999999,-0.17305986752,-0.010458347440000001,0.01336166438,-0.06600914937999999,-0.054248062400000005,0.10371462719999998,-0.06462565260000001,0.020762751199999988,-0.2896376106,88.26545454545456,1,0,0,0,0,0,0,0,0,0,0,0,0,-15.032838000000002,-11.7952594,1.4712008,-6.8133744000000025,-34.67864,-11.5935275,2.514922196,-3.5179763000000013,-46.96604800000001,34.79125,,34.8125
2016-02-08 18:49:15.656,10.0419418,-1.3022234780000002,-2.3030725359999997,0.5791377959999999,8.664812399999999,-2.2382264640000002,-8.573586,-1.543189,1.4956265399999995,0.150986324,-0.030725138000000006,0.07803623399999995,-0.03343152219999998,0.1284921626,0.029496016219999987,-0.08559942200000002,-0.22421870880000005,0.227436664,90.0,1,0,0,0,0,0,0,0,0,0,0,0,0,-40.115002000000004,14.17126194,-2.37734348,-14.7133206,-30.36100668,8.18886786,32.0774858,-1.9607489200000003,-35.151003,34.77375,,34.7925
2016-02-08 18:49:20.656,9.596683800000001,-0.49888000652,-2.14051436,0.38344222,9.6170064,-1.290009014,-8.978113,-1.228506736,1.1151778559999999,0.215659596,-0.0456239712,-0.1250124678,0.050643866200000005,0.18532902559999997,-0.0317421122,-0.18550575040000009,0.1274123176,-0.013128986000000014,92.54363636363637,1,0,0,0,0,0,0,0,0,0,0,0,0,-42.52448799999999,-14.089047400000002,42.12551000000001,5.57808688,-31.367239999999995,-11.841962,32.655169199999996,19.805297200000005,-23.426042513999995,34.7575,38.1875,34.765
2016-02-08 18:49:25.656,9.4302877,-0.5180505400000001,-2.7359958960000004,0.039306699999999965,9.712867999999999,-0.6452679419999999,-9.593592,-1.3206539940000002,0.8784242,0.013436404400000006,-0.0901517198,0.006369894800000005,-0.0389566604,0.061197712,-0.048578442440000015,-0.1500929318,-0.02048073386,-0.0339357334,95.91454545454546,1,0,0,0,0,0,0,0,0,0,0,0,0,-41.555688,0.98032833,44.45449999999999,14.5631046,-30.498916,-9.8582536,38.656065999999996,22.109592000000003,-10.664927360000002,,,34.76
2016-02-08 18:49:30.656,9.219418,-0.58474116,-3.9892046000000003,-0.152399315,9.827498199999999,-0.4911325460000001,-9.576215800000002,-1.82625006,0.7864810400000001,-0.0032732237800000004,-0.00194152368,0.00487657482,0.02329064084,-0.0284964792,-0.0077880376479999985,0.10952950500000004,0.015875230299999998,-0.005255966880000001,93.43272727272726,1,0,0,0,0,0,0,0,0,0,0,0,0,-38.58275800000001,1.21168962,49.63589200000001,15.191954,-31.012506,-9.568951599999998,38.835458,24.640908000000003,-11.570392399999998,,,34.75375
2016-02-08 18:49:35.656,9.2418398,-0.5286889,-3.8959354,-0.6921075440000002,9.748393,0.022854088999999998,-9.4990226,-2.0117594,1.06845106,0.0132502351,-0.00692750858,5.2354200000000706e-05,-0.00677539446,0.057709190329999986,-0.01821932198,-0.013318649537999995,-0.0005441161399999993,-0.005318150400000001,87.81636363636362,1,0,0,0,0,0,0,0,0,0,0,0,0,-39.066852000000004,1.845100432,49.30155800000001,19.667928,-29.695548,-8.6287594,38.22517600000001,25.303486,-12.187332,,38.1875,34.75
2016-02-08 18:49:40.656,9.2570822,-0.49354634,-3.8404288,-0.8112157200000002,9.757700199999999,0.1166939536,-3.5070676,-7.769070000000003,3.36063072,0.00543829412,-0.0014071905999999993,0.006385468599999999,-0.0009905903999999999,-0.028571118559999994,-0.0047025826000000005,-0.022322953079999985,-0.12077438619999999,-0.2032257438,84.12363636363636,1,0,0,0,0,0,0,0,0,0,0,0,0,-39.254054,1.60115088,48.980646,18.970192,-29.33089600000001,-9.5973338,2.9554920000000005,32.988636,-19.920942,34.75,38.195,34.75
2016-02-08 18:49:45.656,9.254855599999999,-0.5619848199999999,-3.8269058,-0.55439928,9.7770258,0.09108145902,-2.6104984,-8.397292,3.9873602,0.00605971606,-0.0124012748,0.0019671974199999987,0.008026730654,-0.0033347242000000003,-0.008777207620000001,-0.016954011140000006,0.007154537200000002,-0.0076406363200000015,84.52363636363636,1,0,0,0,0,1,0,0,0,0,0,0,0,-39.240054,1.83506084,49.079712,17.700192,-30.06532,-9.824789799999998,-1.6336937199999997,34.06377199999999,-21.821034,,38.195,34.75
2016-02-08 18:49:50.656,9.6657604,-0.55913392,-2.907365748,2.1294232520000005,7.776533800000001,-3.994612028,-6.270812860000001,-5.7323566380000015,1.3618219600000003,0.2010526092,0.0539501103,-0.028926919219999996,0.084820406,0.017698422800000006,-0.1056285402,-0.19907057620000004,0.10429557868,0.08596836799999999,84.1381818181818,0,0,0,0,0,1,0,0,0,0,0,0,0,-41.39379,17.742109399999997,34.260598,13.7487982,-31.436048,14.5548995,24.469144,30.2798748,-7.8327484840000015,,38.20125,34.75
2016-02-08 18:49:55.656,10.02950332,-0.9421775599999996,-2.8198325119999987,0.37525183,9.332532800000001,-2.2642255500000004,-7.228376199999999,-5.46495512,0.6407177660000001,0.114533182,0.028708966000000006,-0.02352226200000002,0.07685299579999999,0.15142333600000002,-0.05524199820000002,0.009935710000000002,-0.14267188989399998,0.135540696,88.76909090909092,0,0,0,0,0,1,0,0,0,0,0,0,0,-17.013987399999998,1.4142342959999998,40.459826,15.654032600000004,-38.307912,-0.2321290400000001,38.430462,36.30649446,-20.7766894,34.75,38.2275,34.75
2016-02-08 18:50:00.656,9.5163848,-1.3876040040000002,-1.29920147,1.965168608,8.494363400000001,-4.3863564,-9.050406599999999,-2.04814636,2.14062482,0.020489758999999996,0.028471177199999982,-0.0862477736,0.0499641904,0.07120181440000001,0.0042105499600000006,0.23134029999999997,-0.011131996000000009,-0.17155630339999994,94.07818181818182,0,0,0,0,0,1,0,0,0,0,0,0,0,-11.047602780000002,22.250347,25.26784600000001,8.901701092,-31.648396,26.00013,45.087718,17.94428934,-10.3771054,34.75,38.2,34.75
2016-02-08 18:50:05.656,9.8069608,-0.18776189200000004,-1.6224170504,3.4819854,7.685044799999999,-5.3993884,-7.8755175400000015,-4.4945322600000015,2.17032457,-0.03768249182000001,0.01881622252,0.012637558079999995,0.01181828719999999,-0.019803808400000004,0.0465048088,-0.023492711999999985,0.06927120860000001,-0.04136716,96.51272727272728,0,0,0,0,0,1,0,0,0,0,0,0,0,-11.76967,18.326888,23.769272,5.8863966539999995,-29.192014,30.406847999999997,35.920367999999996,27.489278200000005,-11.773352800000001,34.75,38.23875,34.75
2016-02-08 18:50:10.656,9.663362800000002,-1.085538254,-0.08708461060000001,4.5622702,5.257446400000001,-7.603801600000001,-6.63816908,-5.069675278,1.655054798,-0.028008366908,-0.05767474780000001,-0.009087001799999996,0.12432181460000002,-0.002635364419999993,-0.09934332099999996,-0.056320068,0.008409576000000012,0.017287714799999968,97.0,0,0,0,0,0,1,0,0,0,0,0,0,0,-14.164197,18.166786,21.534272,3.795590774,-20.063172,39.376024,27.079001799999997,31.106168000000004,-11.294456432000002,34.75,38.23875,34.75
2016-02-08 18:50:15.656,9.8703538,-0.4633589146000001,-1.211007936,2.193257764,7.4704608,-5.6760496000000025,-10.05483402,-0.6875892,2.5227969772,0.122379476,0.07105742799999999,0.0254434646,-0.048239047599999994,-0.014637583999999981,-0.06268728232000001,0.12120732140000001,0.12714952000000002,0.18228627200000005,97.0,0,0,0,0,0,1,0,0,0,0,0,0,0,-20.1087304,18.632074,24.627448,10.663420204,-26.686915999999997,29.015815999999997,47.978772000000006,17.106295741999993,-12.060271128,34.75,38.24375,34.75
2016-02-08 18:50:20.656,9.697845800000001,-1.00905546,-0.8335277594000001,2.663394462,7.349475799999999,-5.30161,-8.925806600000003,1.207981492,0.465772676,-0.1034816512,0.002636418200000001,0.011934595999999988,0.11779452609999999,-0.05129523000000002,0.12059505280000002,0.05599836999999997,-0.0552134752,-0.125133402,98.81636363636363,0,0,0,0,0,1,0,0,0,0,0,0,0,-24.866727999999995,18.480374,26.29869,10.3731188,-29.862366,27.243886,45.036502,7.7962745400000015,-6.158025179999997,34.75,38.2425,34.75
2016-02-08 18:50:25.656,9.5557394,-0.16961979000000008,-3.1910706,1.6696597300000002,1.967930948,-9.7674198,-6.18839226,-6.4500402,1.70801534,-0.10977637,-0.03228687640000001,0.026447315679999986,0.03437200999999999,-0.02732780800000001,0.06016014599999999,0.310866136,-0.13812127059999998,-0.09742457199999999,102.66363636363636,0,0,0,0,0,1,0,0,0,0,0,0,0,-9.635728,0.85406622,30.326991999999997,15.313184,-13.6377142,39.566318,17.881880400000004,29.545170000000002,-10.37135366,34.73625,38.23625,34.75
2016-02-08 18:50:30.656,9.954287400000002,-1.57213448,-2.7537949,1.26927618,0.32094458800000003,-10.0666992,-6.922674999999999,-5.846612385999999,4.46068362,-0.14575061799999994,-0.0064171313800000076,-0.04357652739999999,-0.034396699999999995,0.013063865800000013,0.031046367800000012,-0.041073296,0.17309293199999998,0.10915339,100.3709090909091,0,0,0,0,0,1,0,0,0,0,0,0,0,-8.961537,-4.451612772000001,29.912858,14.295190600000002,-12.3312084,39.650514,17.55430552,27.534350000000003,-29.481622,34.7225,38.25,34.74375
2016-02-08 18:50:35.656,9.380797,1.20184872,-3.8110916,1.0449079419999998,0.7589801159999999,-9.990873599999999,-7.857634379999999,-5.3467394200000005,0.747895875,0.039030099600000014,-0.01837255336,0.009323923339999995,0.0695241693,-0.014321588999999997,0.009829521799999994,0.043055904000000006,-0.028721913999999998,-0.09301151199999996,98.86363636363636,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.0908818999999994,-8.9631004,31.328704,12.0374866,-17.0118276,39.582432,29.6152522,24.0897388,-20.2464332,34.73,,34.75
2016-02-08 18:50:40.656,9.5882278,-0.1900883200000001,-2.94055096,2.0478498519999997,2.3309165000000003,-8.809991400000001,-8.8532838,-1.94656748,-0.14830503000000006,0.15501798979999998,0.01493754220000001,-0.006128130959999993,-0.06710015579999999,0.12260721556000002,-0.200627794,-0.18529139,-0.009757703600000016,0.14436706808,100.51272727272728,0,0,0,0,0,1,0,0,0,0,0,0,0,-12.9261726,3.5157972400000004,39.029332,13.593535999999995,-20.46330012,36.823788,41.346132,18.1088288,-14.674936339999995,34.695,38.25,34.7425
2016-02-08 18:50:45.656,9.6961196,-1.562323174,-3.2010537400000003,2.132353782,7.9983428,-5.155359520000001,-8.944717399999998,-1.26256864,1.322855256,0.035763546920000035,0.0054592457999999965,0.016722909999999994,-0.197139537,0.035562994,-0.02493782264,-0.137012334,-0.02270589400000001,0.061538277999999995,101.57636363636364,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.734094199999998,20.818649540000006,42.553010000000015,14.651869599999998,-34.140524,25.8286802,49.939968,26.27440864,-7.983408399999999,34.7025,,34.735
2016-02-08 18:50:50.656,10.006782199999998,-1.173739202,-2.6677447860000005,2.3646363620000006,8.948054800000001,-3.2584611800000003,-8.534816000000001,-1.5415272708599999,2.897141678,-0.1489392518,0.08410903280000001,0.013445283,0.003553823599999999,-0.12825912295999994,0.0174681204,0.068313518,-0.03621135199999999,-0.12985754800000002,105.30545454545454,0,0,0,0,0,1,0,0,0,0,0,0,0,-19.9376278,17.119628600000002,44.625296,13.779774,-41.03139399999999,11.29316364,46.97348999999999,24.548307,-30.89579679999999,34.6875,38.25,34.73
2016-02-08 18:50:55.656,9.58355224,-1.0835315039999998,-2.8833431800000007,3.53901498,8.490928,-2.5859613,-6.95170062,-2.216347738,5.9482398000000005,-0.334102618,0.07048919000000001,-0.040247578000000006,-0.11658308879999997,-0.2930563336,0.3011739656,0.46770458213999994,-0.0225834826,-0.385693202,111.50363636363636,0,0,0,0,0,1,0,0,0,0,0,0,0,-24.8719308,-10.198220894,39.52232400000001,5.29721606,-41.098896,2.78836952,32.779381400000005,16.45761842,-34.9334114,34.6875,,34.69875
2016-02-08 18:51:00.656,9.513541199999999,-1.19070608,-2.53686273,3.8539872,6.6822724000000004,-6.2807448,-8.48096694,-4.4313818519999995,2.7575990389999996,-0.1553701502,0.04668289560000001,0.003404153000000005,0.048305400400000004,-0.141562208,0.0361569118,-0.06696866800000004,0.09724289400000002,-0.11860943200000006,111.7090909090909,0,0,0,0,0,1,0,0,0,0,0,0,0,-25.980957999999998,-16.105452,-6.380095,-26.796864000000003,-20.684296,23.410866,49.82092,-3.80331226,-19.716631399999997,34.6875,38.25,34.69125
2016-02-08 18:51:05.656,9.517126199999998,-0.76160308,-2.361205034,1.6765867680000002,3.5007944,-9.494264800000002,-7.885304699999999,-6.63498658,0.58556114,0.2937806076,-0.020035281999999998,0.010404172799999991,0.10030379800000001,0.099885969,-0.292707946,-0.33790158800000003,-0.0009455860000000088,-0.07466302539999997,109.21090909090908,0,0,0,0,0,1,0,0,0,0,0,0,0,-24.773768,-22.922748,-3.94261178,-23.59251088,-21.5920048,33.38758800000001,47.14509,7.12032734,-28.102820000000005,34.6875,38.25,34.6875
2016-02-08 18:51:10.656,9.7391972,1.009732,-1.9415763,1.1593727059999999,0.33954741400000005,-10.1523886,-5.74230868,-7.5843828360000005,2.36665221,0.0900349258,0.0044066068600000065,-0.0459583588,0.036633261,0.017163446000000002,-0.07276661999999999,0.23745566,-0.200472405,0.07746961600000002,108.78727272727272,0,0,0,0,0,1,0,0,0,0,0,0,0,-33.06293,-20.62285,44.55765799999999,10.057136999999996,-27.762426,42.84740999999999,15.666154079999998,28.266870800000003,-38.500506,34.6875,38.25,
2016-02-08 18:51:15.656,9.3552774,-0.78750478,-2.59964368,1.709320774,5.091543913799999,-6.3376625,-4.532624203999999,-5.451535853999999,4.069481939999998,-0.1532410778,0.0060961874600000045,0.081771531,-0.22626591399999998,-0.07238381399999999,0.1906450368,-0.04825380799999998,0.2085804834,-0.012426880000000012,108.0,0,0,0,0,0,1,0,0,0,0,0,0,0,-33.203523999999994,-30.003970000000002,32.336456,-1.8885696560000005,-38.876736,13.25033108,17.659952884000003,13.277823560000002,-47.17995,34.6875,38.25,34.6875
2016-02-08 18:51:20.656,9.6587256,-0.6342701493999999,-2.7201976160000005,2.207653712,8.3496492,-4.28856222,-6.293080276,-6.34048188,2.2395132999999996,-0.37171077,-0.021810303799999996,-0.0164296233,-0.11863152200000003,-0.31402762999999995,0.187401082,0.5638803459999999,0.034274428000000016,0.001204923999999994,109.91636363636364,0,0,0,0,0,1,0,0,0,0,0,0,0,-45.39897599999999,-9.12422636,0.68616018,-20.527647199999997,-33.96307,7.45255658,38.7850856,10.96970815,-31.18268144,34.6875,,34.6875
2016-02-08 18:51:25.656,9.36092012,-0.925098324,-2.585611566,2.9642157999999994,6.040471,-7.5082944000000005,-8.14822478,-3.1430181600000004,4.55097746,0.1905357106,-0.031164586399999993,0.014376382400000004,0.025643423999999998,0.21083954600000002,-0.2373245224,-0.468270164,-0.0888723394,0.275957564,113.11454545454544,0,0,0,0,0,1,0,0,0,0,0,0,0,-49.61000599999999,-0.3599785800000001,8.65767136,-24.649358000000007,-23.878096,24.6678652,42.06254600000001,-10.3298374,-32.401342,,38.25,34.6875
2016-02-08 18:51:30.656,9.4917704,-1.4945459639999998,-2.50818691,2.7609085199999988,4.8463519999999995,-8.4521132,-9.2098638,-4.476043976000001,2.639064384,0.3451916546,-0.0235986288,0.01037987960000001,0.1464600706,0.09651392999999997,-0.17187708000000002,-0.14485304600000004,0.06459752,0.02496400799999999,110.75636363636364,0,0,0,0,0,1,0,0,0,0,0,0,0,-62.17839399999999,-11.64780904,26.7498602,-12.22446236,-31.496146000000003,21.62215,33.659932,3.62184764,-37.615858,34.6875,,
2016-02-08 18:51:35.656,9.481241800000001,-0.9546084000000004,-2.69070224,2.43804948,5.0152747999999985,-8.461608,-8.236877400000001,-1.93335506,2.114704438,0.330443182,-0.10129055580000004,-0.046316937,0.07706929000000001,0.14945125125999997,-0.35411273422,0.02148496800000001,-0.006862940000000004,0.03216691399999999,106.3,0,0,0,0,0,1,0,0,0,0,0,0,0,-27.289975259999995,24.6529514,39.609556,13.386834200000001,-20.951119200000004,29.687476,34.1340928,19.61925328,-13.01858196,34.6875,,34.6875
2016-02-08 18:51:40.656,9.5412726,0.38418352520000004,-2.64900012,2.055956506,5.0739752000000005,-8.4284512,-8.464931420000001,-1.84905494,1.16267564,-0.29255242680000004,0.014957289979999996,0.03701194942,-0.08116017900000001,-0.1834815876,0.245880501,0.203050128,0.2174030142,-0.27372724600000004,107.78909090909092,0,0,0,0,0,1,0,0,0,0,0,0,0,-16.3092826,25.270975338000003,35.012386,16.5888652,-13.912446200000002,30.419936000000003,29.553317999999994,14.1314232,-4.3330851,34.67375,38.25,34.67
2016-02-08 18:51:45.656,9.538834199999998,-0.28762327199999993,-2.5815688500000005,2.56650708,5.4319842000000005,-8.2523164,-7.2830554,-5.11356344,2.45608754,-0.22374106832,0.07435816860000001,0.0789647906,-0.1168166844,-0.1812265394,0.22644348760000002,0.31161182200000004,0.258261406,-0.108550134,107.65090909090908,0,0,0,0,0,1,0,0,0,0,0,0,0,-17.2999384,-25.565211400000006,39.251915999999994,-6.2988665,-28.356121999999996,13.879017199999998,24.71168,9.17206722,-31.059287999999995,34.6875,38.25,34.655
2016-02-08 18:51:50.656,9.5351752,-1.6148646540000002,-2.40666264,2.24095003154,7.9421966,-5.4978254,-6.27142972,-6.40087174,2.462497534,0.068319562,-0.0609283618,-0.023311102000000004,-0.0606601282,0.24745911,-0.051260531,-0.2153912122,-0.276866354,0.035598022,107.6646153846154,0,0,0,0,0,1,0,0,0,0,0,0,0,-25.120714000000003,-28.712174000000005,16.8724888,-14.047204399999998,-25.518624000000006,5.93531584,28.754690000000004,5.896271186,-30.703778,34.68125,38.25,34.66125
2016-02-08 18:51:55.656,9.7664474,-0.1876957586,-2.43861692,1.7117048949999998,9.415681800000002,-1.4681874,-4.64534456,-2.566927268,5.4320602,0.3750589859999999,0.007285712199999998,-0.09000330800000003,0.05773403596000001,0.4266333299999999,-0.15772720199999998,-0.10082456,-0.375686724,0.361207276,106.3,0,0,0,0,0,1,0,0,0,0,0,0,0,-8.97317376,-3.05869893,29.678600000000007,12.21700788,-29.491276,2.1389141732000003,15.541780586,16.3943408,-24.790620000000004,34.6825,38.25,34.64
2016-02-08 18:52:00.656,9.540812599999999,0.4706406820000001,-2.2621024000000003,1.5561999036,9.5320536,-0.70703188,-1.7998659945999995,-1.90348162,5.8326871260000015,-0.03057296900000002,0.014229215999999998,0.08689684161999997,-0.020688092200000004,-0.17091489,0.080644138,-0.04476127600000005,0.262944559,-0.06960268399999997,109.11454545454544,0,0,0,0,0,1,0,0,0,0,0,0,0,-8.6854921,2.1577982600000003,17.8844818,12.5001722,-31.30730800000001,7.0976286800000015,16.268842239999998,14.180863199999997,-25.5109536,34.6575,38.23625,34.6325
2016-02-08 18:52:05.656,9.7609854,0.11393228400000002,-1.4287264199999998,2.7180202120000003,9.0944996,-2.372795,-8.0115088,1.0316353800000002,2.7531271380000004,-0.04670376399999999,-0.076842966,0.031110835828000012,0.0057640192,0.031900573999999994,-0.06908259480000001,-0.0800210942,-0.11893912038,-0.215467854,109.81090909090908,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.07604408,2.0475928400000005,18.636196,11.530757,-34.893374,17.339694199999997,38.894136,5.58228258,-14.027081329999994,34.64125,38.23875,34.625
2016-02-08 18:52:10.656,9.58821,-0.6564718400000001,-1.80466696,1.97622054,6.447702400000002,-5.34520468,-6.853704200000001,1.47252634,3.08996748,0.03628417270000002,-0.016172917,-0.03275937000000001,0.2418246194,-0.0379000326,0.09076723699999999,-0.01883166419999998,0.042152229999999985,-0.10575446800000002,108.06,0,0,0,0,0,1,0,0,0,0,0,0,0,-15.971224,13.647393,24.866206,16.814174800000004,-22.223080400000004,29.944149999999997,38.988136,4.15565718,-9.564604406,34.63375,38.21625,
2016-02-08 18:52:15.656,9.712932399999998,-0.5291994085999999,-1.863605444,2.52702564,3.8662964,-9.160981800000002,-8.085011475400004,-5.356025970000001,1.7959953919999998,0.22544103799999995,-0.04818129616000001,0.018357683999999992,-0.0006531629999999898,0.12036242799999998,-0.23222019911999997,0.12004365220000003,-0.17533081159999994,0.1224714846,105.3,0,0,0,0,0,1,0,0,0,0,0,0,0,-18.638018,13.920718199999996,20.065422,9.843797600000002,-4.9687398300000005,42.730602000000005,33.217546,23.7586072,1.902873964,34.6375,38.24,34.63125
2016-02-08 18:52:20.656,9.555584,0.50142778172,-2.51065848,1.1822811999999998,3.77703988,-7.087154400000001,-6.6453712,-3.4009480000000005,3.76227434,0.14808425960000002,0.030085848999999998,-0.08994584320000001,0.206393388,-0.066805032,-0.09252274177999999,-0.13568341800000006,0.14534745399999996,-0.11825484520000006,107.47636363636364,0,0,0,0,0,1,0,0,0,0,0,0,0,-20.924206,13.232401999999999,16.923686,5.593932239999999,-3.301470000000001,33.918274000000004,37.861990000000006,10.060687284,-9.6296276,,38.22125,
2016-02-08 18:52:25.656,9.4738968,2.0396436000000002,-2.0448468,1.219074798,0.057834238,-9.910323199999999,-6.793428156000002,-4.84560478,4.5831718,-0.002601860199999999,-0.0256751788,0.0234354502,-0.0823550042,0.016637616999999997,0.10577476648,0.27915902800000003,0.06193708000000001,0.01816667999999998,107.83636363636364,0,0,0,0,0,1,0,0,0,0,0,0,0,-24.14118000000001,11.600158,14.111664,2.57900432,16.410877600000006,35.553568,32.288467999999995,19.1729614,-11.2168904,34.625,38.235,
2016-02-08 18:52:30.656,9.4674538,0.622685544,-2.9730748,2.2788436,4.03643228,-9.0669072,-8.526033820000002,-4.713630382,0.948967376,0.013247875779999994,-0.0369923152,0.044041287400000004,-0.16284336800000002,-0.031154012000000002,-0.044261374200000016,-0.19843940899999998,0.019814830000000002,0.10477441400000002,106.3,0,0,0,0,0,1,0,0,0,0,0,0,0,-22.10617,14.121137999999998,16.274588,-2.0326975,1.03130424,41.987846000000005,42.052062,11.69605554,1.4253294399999998,,38.215,
2016-02-08 18:52:35.656,9.650829400000001,0.2556923019999999,-2.2472913999999995,2.744942064,8.698311400000001,-3.256954832,-7.6142790200000015,0.720935326,4.753002520000001,-0.20578786699999999,0.0020401137999999965,0.05725401699999999,-0.07211594959999999,-0.129908726,0.13719686720000002,0.160729596,-0.004241741800000014,-0.17548113700000004,110.00545454545454,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.8523388,8.79312126,14.872764999999998,6.4328100799999985,-31.102758,25.452494,38.007202,3.255457716,-19.801128200000004,34.625,38.21,34.625
