,acc_ankle_x,acc_ankle_y,acc_ankle_z,acc_chest_x,acc_chest_y,acc_chest_z,acc_hand_x,acc_hand_y,acc_hand_z,gyr_ankle_x,gyr_ankle_y,gyr_ankle_z,gyr_chest_x,gyr_chest_y,gyr_chest_z,gyr_hand_x,gyr_hand_y,gyr_hand_z,hr,hr_hr,labelascendingstairs,labelcycling,labeldescendingstairs,labelironing,labellying,labelnordicwalking,labelother,labelropejumping,labelrunning,labelsitting,labelstanding,labelvacuumcleaning,labelwalking,mag_ankle_x,mag_ankle_y,mag_ankle_z,mag_chest_x,mag_chest_y,mag_chest_z,mag_hand_x,mag_hand_y,mag_hand_z,temp_ankle_temp,temp_chest_temp,temp_hand_temp,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
374,9.1186003762214,-0.560794560094066,-4.22559334554831,-0.493318834215509,9.70620798893962,0.752664114391919,-8.74510691297562,-2.1952743452080403,2.43403678208644,-0.0044094395752275395,0.00213424778489005,0.00123608575939557,0.00649338862402558,0.0021379670256511897,-0.0157739090394837,0.0584510761357926,0.0257114913050458,-0.0153599863898838,81,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-36.876905188235,-3.0572420579632698,12.0389892600139,-2.804007,-37.5087304181671,-4.00779805272895,40.742052245459206,3.9362533764486702,-26.369425049127102,34.3125,37.5625,34.5625,20.9617241359972,33.8730335070725,-6.16320213222853,-7.30760849818892,-14.971197522807,-4.99601220313716,3.4001537121426,0.38570106857945,-0.588299761883347,3.22623692762187,-1.42878532798554
375,9.1193178605986,-0.480198527476848,-4.22169280621386,-0.36860175518977595,9.742712584408189,0.739056073006894,-9.019189943974949,-2.43589540500143,2.12682201609169,-0.00615161418373847,0.00152393181794836,0.00128878200490758,0.006170126438200929,-0.00592115713067019,-0.0153328149434838,-0.0141513241071981,0.0182066303599081,-0.0141493118636727,80,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.085545480711396,-2.7724971815105803,11.307128500112698,-5.004575,-37.213333096728505,-1.65500681919085,43.012925624952096,1.49477230942544,-22.2398744229045,34.3125,37.5625,34.5625,19.921793525642396,37.2728164975741,-3.02018712590859,-5.9286825812965,-14.4493592261058,-6.83530877074893,5.04923224868178,2.56216037395464,-0.111350715279095,1.1917545193590402,-1.92262427300616
376,9.09977073393427,-0.47125347104852205,-4.28715007229523,-0.24706674031251002,9.730752667153421,0.7827600375033701,-8.92545816339794,-3.16578570065706,1.58220893637499,-0.00437301639797047,0.000559032584165763,0.00127681927004494,0.0064549311605338,-0.010050321054573,-0.0151186143907684,0.0305155838042781,-0.00302254757458172,-0.0178290651101157,78,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.2023855428112,-2.41527678683489,11.6058628954085,-5.5829665,-37.0701456847287,-1.45516024276813,42.506851353147894,3.11474367288717,-21.1782048266214,34.3125,37.58125,34.5625,21.418060026880198,37.5136956894296,-2.20454546088831,-8.00315882829114,-13.6317985831376,-7.337310689784251,5.36874458137349,2.91663606869904,-0.40911695008392995,0.309424786823488,-1.8192780663582
377,9.04933236532353,-0.327096956982867,-4.41941049442733,-0.23534069968501398,9.7819257564064,0.323718434472826,-8.08844359559257,-3.42471085735758,2.95159061952302,-0.00294835514503904,-0.000106274509707136,0.00131787006271054,0.00663935437958464,-0.013994497263807,-0.0151222051546263,0.0491247678805463,0.0249554287860682,-0.0187038663361464,77,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-36.9572786502957,-3.4491585406656005,12.397921552985,-4.647665,-37.3836500392129,1.7942687541351101,43.429003348174,4.9178407401162305,-26.887625464468,34.3125,37.5625,34.5625,21.3818875960097,38.6970646619913,-3.80235738416614,-9.922955318224039,-13.9020873742565,-0.965235505486461,3.93756876797476,2.81061535512106,-0.8810789451088671,1.8225813792345198,-2.4401191228941803
378,9.06249039794525,-0.348145294160213,-4.43228201757026,-0.207507174057451,9.730793050285712,0.6140289693286779,-8.710617252636089,-3.20076551934044,2.54554506299359,-0.00261536990109452,0.000100825999122399,0.0013457214999196801,0.0064054435214255705,-0.00771092356593043,-0.0156421441421346,0.0082044926654596,0.0320421450333783,-0.0170878836319088,76,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.132130993007706,-2.68161818908303,11.796814743524001,-5.013338500000001,-37.320307044041904,0.342731918957066,44.5062605061227,2.8745273158803397,-21.596910723041898,34.3125,37.5625,34.5625,21.7753045384048,39.77160427266929,-0.850297949504211,-8.74471907682649,-14.4533655135355,-5.7141068448185806,5.337020704581519,3.6070296085590696,-0.300303321479803,1.08261577908385,-2.45890362188066
379,9.0571297501434,-0.37977212086143003,-4.44789827153267,-0.17638596660083897,9.71804794864766,0.686159327326658,-8.90512749744326,-3.1493551234135198,2.18939275190175,-0.0009134087311596051,-0.0001778750067934,0.00135322814318706,0.006228306049720129,-0.0070987412158835,-0.0153904662550236,0.0046722700869557,0.0269214331705057,-0.0163599806018718,77,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.2436669775475,-2.59034974250554,11.7734860332952,-5.0740739999999995,-37.2278736073295,-0.259250432666794,45.05356105169889,1.7965311932976398,-19.7371367377897,34.3125,37.5625,34.5625,20.8931150781635,39.552566883713006,-0.13415610749769802,-7.67661289238136,-14.9575414238362,-7.46241333357393,5.92289335956679,4.0071944612013,-0.11591929656522099,0.7587605872383549,-2.47531198136998
380,9.05068883293166,-0.40009402980839903,-4.46600717642089,-0.16126917492240198,9.716400015786439,0.812397159146113,-8.93026702055248,-3.16343442268525,2.10310347771828,-0.0013073006789318,-0.000627010723870533,0.00130732908243083,0.00618535412447165,-0.0065104313277480706,-0.0155079347384105,0.000770412965976209,0.0222413922887967,-0.0164622442421944,78,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.1922413285329,-2.39297829557689,11.8515013204772,-4.9214199999999995,-37.250649909196795,-1.14876999092237,44.9560565403008,1.4395854843861398,-19.290237056589802,34.3125,37.58125,34.5625,20.389777663049397,38.759892717407396,-0.26229060462467996,-7.09028799222999,-15.254320550682301,-8.32134958721022,6.00796704407103,3.64284941637702,-0.078215898559355,0.7514311323857479,-2.48918407955168
381,9.054243283475572,-0.41754751966357595,-4.44907507224484,-0.122167459758746,9.69871701336675,0.910339362326053,-8.99894358110514,-3.07311012081584,2.07049186103771,0.0012211218635950199,-0.00043946805213107,0.00131767908449267,0.0063162051143871795,-0.004781075650437221,-0.0151937638862413,-0.00185029515658301,0.0189224819316187,-0.0154139710581522,80,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.2668732110133,-2.3111954305274502,11.823731634361598,-5.3779055,-37.029556605006704,-1.33825394885858,44.994163004214705,0.9690344474214871,-19.2286537583558,34.3125,37.596875,34.5625,18.8985500613418,38.014469395172206,-0.776050656893119,-6.01643805614977,-15.224842413611698,-8.60942973222129,6.1274359595211605,3.54774463190543,-0.309663612446797,0.324784023337193,-2.5520337197461496
382,9.046298783747599,-0.431271898596119,-4.45731662276863,-0.0713641431408039,9.69419157304298,0.95376404430398,-9.045345920309279,-2.99489498448674,2.06859965356626,0.000432186491472821,-0.00132038665601207,0.00131915264902716,0.00629595807442935,-0.0066353041089017,-0.0154359684800415,-0.00302397979691164,0.0159103074024492,-0.0157419061775448,80,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.183671480359294,-2.2877745369988,11.854440785397198,-5.652952,-36.9223594478577,-1.2129448920369401,44.96404047593221,0.6093378169710839,-19.167611728771,34.334375,37.571875,34.5625,18.920618082633396,38.17436672267571,-0.7099279685094408,-5.66216115540967,-15.1946096190466,-8.57570893867262,6.22288686187456,3.5682849424118706,-0.251195788918714,0.0468633473641022,-2.5600409461245
383,9.042419238996631,-0.41775186613586607,-4.48065323670773,-0.0442481630075262,9.68452591175723,0.9259595402616421,-9.053875188079651,-2.9779147462290094,2.01797545914205,0.0008458505010699441,-0.00121896323576817,0.00133765019560991,0.00672385188435894,-0.000710125069797938,-0.0149698519068883,-0.0157085900057547,0.013595348416541999,-0.0141994805891973,80,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.1584853305783,-2.62002903150103,11.9538170533359,-5.708097,-36.909300269280294,-1.28743962682452,44.89081773681829,0.599785170919245,-19.0332965766003,34.328125,37.5875,34.5625,19.0183089189291,38.1058546404424,-0.874777469037263,-5.65424026428264,-15.287451109445,-8.658186977222579,6.43295847529661,3.78168341561305,-0.166037207800246,9.55080972432853e-05,-2.56093850313469
384,9.050239726264829,-0.37102686322653794,-4.45925289981368,-0.0144549185941658,9.753382423650132,0.45173328052172707,-8.96338131093098,-2.9591785060227003,2.0365388794452,-0.0005224257492753,-0.00253821363642095,0.00134750846314511,0.00683864674732586,-0.00754327495762006,-0.0159846686124586,-0.0114791064834684,0.00286531499930916,-0.0169835570198839,79,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.108960032145205,-2.7602011010312903,11.626194196240899,-5.7022285,-36.9651804486884,1.11496288218019,45.4533612033338,0.947930004991013,-19.0914398088715,34.35,37.578125,34.5625,18.8714242760613,39.4573973283646,0.140523598664581,-6.33921702371192,-14.527204769880099,-7.16293509877893,6.45824398083169,4.92682663116378,0.0671051972187458,0.115490363274002,-2.52303486620611
385,9.04954471296157,-0.34276605650162195,-4.45624768607443,0.0629690543440692,9.76953936979424,0.382835440766839,-8.908650692158028,-2.88419502427779,2.39509019966147,0.000676624958186903,-0.00197639744157505,0.0013639686638656301,0.00662964207622236,-0.00305568051624756,-0.0154776427446491,-0.007249020221307091,0.00326555267867727,-0.0149612463532698,78,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.124504156130904,-2.9423922856588596,11.5631192973066,-5.894550499999999,-36.9291326076604,1.62519758272596,45.2157552344305,0.6686652781528261,-20.031834426723897,34.375,37.6,34.56875,19.7124726190155,40.224342805149796,-0.119076895617563,-6.29134786499345,-14.381704906903998,-6.202794946834491,6.096616696093639,4.9068534141585705,0.18135782162827105,0.106144647375542,-2.51967569756092
386,9.03342259190799,-0.334736462044733,-4.508574597341299,-0.0046632906976645,9.78785679323579,0.5203566050985421,-8.808924075467921,-3.10068509637129,2.5174760236275695,0.000325808837196148,-0.00211714911587937,0.00140195248829663,0.00629386388041255,0.00154325957423294,-0.0156600773784928,-0.0108708589652676,0.00181180720938698,-0.0150847638328739,78,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.086792660567,-2.72886216859681,11.9967638516214,-5.040412,-37.248030255499,0.7235237620678191,44.951484652290794,1.65085890319785,-20.4314171261432,34.375,37.625,34.575,20.0137436061238,39.222060255698,-0.374996905506235,-7.2504136625044,-14.7854759237546,-6.2951515550093795,5.75525840512218,4.25994169308309,0.105296205455434,0.6973428654083399,-2.5497366366248797
387,9.03277517522019,-0.35402171866659,-4.524635471524019,-0.015921693389307,9.790830685339051,0.497584444958166,-8.822099853557221,-3.17429592857298,2.52700127948017,0.000830287047711676,-0.0018825864536418302,0.00142438827523956,0.00635130803267593,0.00347419774830335,-0.0157624126610581,-0.00648811147247236,0.00485277984823967,-0.0148673735802735,79,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.0669970021416,-2.69878139424888,11.937992750606899,-5.222804,-37.2554035172736,0.792245193187889,44.8733593880152,1.7382788372916398,-20.317178117114,34.375,37.60625,34.5625,19.2110509269692,38.7475623883148,-0.591917344928563,-7.02187876640646,-14.5489431395895,-6.37490704266477,5.8623868971513895,4.29177840804057,0.0683942397708547,0.536342689050928,-2.55708410606748
388,9.03466194343252,-0.389438792653222,-4.52835029716493,0.0140480623640791,9.76310640985935,0.505150949279003,-8.88688875746427,-3.0592318881830605,2.49882131597703,0.00292687399806152,-0.0016174775502772,0.00148119445474562,0.00622410466424495,0.00417395469079222,-0.0155244939969666,-0.00910197495526185,0.00411857611892142,-0.014107223586796001,79,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.174969545757,-2.56927334623242,11.862701687423801,-5.693936,-37.1304436390402,0.441518932271726,45.0364199037812,1.25472124160476,-20.2679003101547,34.375,37.596875,34.5625,19.223164606102603,39.0786480467548,-0.69963633420352,-6.56905390671575,-14.6942688827459,-6.7151807275991295,5.898075252289799,4.05929561364653,-0.0904587512789733,0.190002829147088,-2.56345538174881
389,9.03497595294281,-0.40637581267174,-4.51385250619391,0.0454826949393884,9.76954092757237,0.554455958992813,-8.93724482972205,-2.96913907675538,2.4796264082851898,0.0031525581599274603,-0.00179304823677254,0.00148795224353954,0.00613601799348492,0.0033263581794464,-0.0157793765407365,-0.00698331691115347,0.00322579366908542,-0.0141859031252205,80,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.1635845058462,-2.4858726250301,11.8964929850929,-5.9396515,-37.0006137793471,0.0189027495119831,45.0789959632813,0.766791013594902,-20.1922016506381,34.375,37.61875,34.5625,18.576171258942,38.690174894211395,-0.9836157572557719,-5.80964547073516,-14.8746200597595,-7.06786697763707,5.99622219975052,3.82864348727485,-0.187070190907026,-0.0538478283871413,-2.58970906535523
390,9.024925846664999,-0.381287909003417,-4.534051286465879,0.0159897932444929,9.762225846766,0.62202211084737,-8.88584992169682,-3.02641820867135,2.49548987960996,0.0025320574408309,-0.00173295792585315,0.00148970591395625,0.005939068649883929,0.00129844240708021,-0.0157177775338717,-0.0056679223271949705,0.00205279403607902,-0.0142053955964709,81,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.0942221194613,-2.69963648204044,12.0785171785395,-5.289286,-37.1752587593353,-0.166730510485719,44.977501934522294,1.01476949298716,-20.188905314806103,34.375,37.625,34.590625,17.936800476451896,37.7546191253528,-1.21908800273357,-5.79469314585724,-15.093430780480402,-7.10307861256911,5.9891840521915904,3.90987673639638,-0.0317893474041651,0.41376898853660504,-2.6318983649865295
391,9.025567077303881,-0.36925277482972296,-4.53935751255562,0.0210429210331343,9.748931161304881,0.588634415760124,-8.89911268759425,-2.99079554212763,2.4528183959691203,0.00280170048766377,-0.0019198571917143899,0.00148564750171146,0.005913592781478971,0.0015728246314154698,-0.0156479901691284,-0.00501696588941605,0.00164652219524614,-0.0140283605375008,82,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.048150619141296,-2.6629588499262997,11.9874442870865,-5.5187135000000005,-37.184906809537395,0.218711983009678,45.1276429984097,0.9131041582273219,-19.8706556535194,34.375,37.625,34.590625,16.9558641022531,37.5216242901796,-1.1634394549942901,-5.43312671446931,-14.865008869756801,-7.147202504113361,6.192534527937441,4.13842160667151,0.00659067181475035,0.20222008301045702,-2.69795449747504
392,9.02310366162183,-0.371600832127991,-4.53973935807599,0.0443085736262973,9.755388262747882,0.665542274866395,-8.9147976938643,-2.9529066946477505,2.4414275786995496,0.00275510392266736,-0.00225104705805733,0.00148848074191388,0.00582682683170785,0.0006437270384860531,-0.0155619055856099,-0.00629485066205797,0.00066354783273509,-0.0136836503512996,83,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-36.9689107543785,-2.7037674844726403,11.854824039353002,-5.7152885,-37.1119977090042,0.102296974549163,45.1627027017345,0.719171832311908,-19.9139337451804,34.375,37.625,34.60625,16.216718390015302,37.1717053655619,-1.49661553931094,-4.90375115720187,-14.790308707531299,-7.25139432535755,6.34466297657872,4.03453008853679,-0.0894521906376431,0.133797021731299,-2.75311513596268
393,9.013476717156859,-0.362242860794464,-4.5458082788000995,0.0528020932546899,9.759962976531689,0.6295403322855121,-8.91929418849022,-2.98807084772267,2.4752448274090098,0.00168104867431132,-0.00284408699875438,0.00150142528325242,0.00582498037764525,0.00273572756490548,-0.0157645318116028,-0.00776770219593473,-0.0021755915446188103,-0.0138647648398155,83,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-36.9795614882195,-2.78296858711326,11.9310585004036,-5.6405425000000005,-37.2192056251907,0.0267835682297707,45.0473849780737,0.7814785717732919,-20.137877112904,34.375,37.625,34.60625,16.2849369722824,37.0778342082191,-1.6966875100454,-4.9844561539613395,-14.8523347000649,-7.1285939217568695,6.254425413138889,3.964436162953,-0.0116640210277656,0.196938851586936,-2.7168416066783703
394,9.01501047566676,-0.36149621103683205,-4.56557507917752,0.0786881785670475,9.769469239421039,0.642336419911595,-8.91924875544443,-2.93193313660641,2.46296143684583,0.00379912297636735,-0.00254432786043841,0.00150576655791739,0.00580568122162464,0.000797702013266224,-0.0152849830810232,-0.00690471564788077,-0.001602996933024,-0.0127783410651219,83,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.040861531660106,-2.66990372867877,11.9673858482994,-5.77082,-37.1522543882147,-0.0251360999677238,45.202518000244,0.6106496470082671,-20.048609888433603,34.375,37.625,34.60625,16.231076138068303,37.208548054911496,-1.5960450434917801,-4.84861005554174,-14.958107009149101,-7.24318819029331,6.2510305998008,3.92186828874388,-0.0922230438179066,0.051452724738763,-2.76129758879426
395,9.010927482535982,-0.365048637552856,-4.57637248517205,0.0654099159108413,9.77371357862004,0.639900633999063,-8.920805237301261,-2.9421052325267296,2.4287517255197297,0.00400109907545746,-0.00304098914375108,0.00152540707717956,0.00559001263603535,0.0045422730867715295,-0.0155773126722379,-0.008513679801039991,-0.00425603631202331,-0.0134811113256325,84,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.188422125261,-2.73908563617929,11.9557330656032,-5.700966,-37.119753383348396,-0.00612895035705574,45.1264607572227,0.727326348781414,-20.0033481970683,34.375,37.625,34.60625,15.4734342044386,36.642123504285,-1.86286064398373,-4.65016713092378,-14.880387466302901,-7.324036028829569,6.206660697590821,4.08121184054992,-0.178287724245195,0.0687149297550665,-2.75231755569773
396,9.007852235426,-0.374985592173748,-4.55646397885363,0.0685310582216417,9.74190425877454,0.7464513165349609,-8.877890229605429,-2.94191282022421,2.4824811244657,0.00590306626007681,-0.0028392688041728,0.00151474137629889,0.00589830245588979,0.00175250419859375,-0.0152285828234662,-0.011499990165741998,-0.00187323856180129,-0.0118537490612658,85,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.1330328890219,-2.59730557424417,11.8193755868751,-5.705508,-36.9806640339375,-0.509579013695438,44.8593617634815,0.8257142137219441,-20.2956981932422,34.390625,37.625,34.625,14.966326523524101,35.9068008138621,-2.37610866086146,-4.28828617807736,-14.740585331004699,-7.463955102610821,6.134445583695429,3.6632915589952497,-0.442015469580205,0.146796110651661,-2.76631692824326
397,9.060845403423789,-0.42035053437915204,-4.43824350481775,0.14096941178799302,9.73129363387994,0.666012779735914,-9.03940596048498,-2.71759271155071,2.40533939570285,0.00659348907737741,-0.00291957341228871,0.00154426196799191,0.00565569931894323,0.00239732444210823,-0.0154878865834899,-0.0115887381403033,-0.0027963524079260603,-0.0122671098815633,86,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.3468606018056,-2.19769546778168,11.09185025429,-6.5456965,-36.783588157746,-0.059569039182489,45.1582578492583,-0.22992001197501802,-20.0663292862704,34.375,37.625,34.625,13.839233038555902,36.503618558765396,-2.3078303508880897,-2.97406685312863,-14.2283129686029,-7.7443802775741695,6.08653998118192,3.6945529795689303,-0.5759458343763421,-0.375446444674865,-2.6713341800584502
398,9.07453824802125,-0.430098442938589,-4.42206926883194,0.122715217844626,9.72433723193578,0.706457497870162,-8.9632864970627,-2.81580608906595,2.39460787277187,0.00635169354090617,-0.0021860788015578302,0.0015334909071012199,0.00588753676188238,0.000607109687509273,-0.015688182585043002,-0.0149244468414218,-0.00476537887176545,-0.0124298164098859,86,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.247291457730604,-2.02680941803206,11.363243719098802,-5.76537,-36.8606504119908,-0.15867619333108,45.068878886213,0.248294760003191,-20.008199029511,34.39375,37.625,34.625,13.9218516345699,35.8905563276207,-1.9848011053415,-3.4516122215564797,-14.410213632787,-7.68524039654919,5.92623975882627,3.63956260638258,-0.521632476763302,0.068559260273346,-2.64707495410317
399,9.07400487746903,-0.482150969034126,-4.40910689875375,0.0985770657495121,9.76412056847375,0.5363199869097871,-8.92464666718135,-2.93413702952437,2.35884856898379,0.00559736046101564,-0.00303970477685704,0.00157983598587909,0.005921295885205629,-0.00177181660436323,-0.0157083053406693,-0.00747976167579683,-0.0011340910413713099,-0.0120933377351946,86,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.3632149156279,-1.81203823055325,11.5034617467909,-5.721139,-37.0595168701395,0.906590959412518,45.4023873149085,0.8421194589924592,-19.6547300691062,34.375,37.625,34.625,13.349957640109801,36.065681846847795,-1.32205982278083,-4.17293108985145,-14.1117148633145,-7.27098337854652,5.89173659670086,4.16252089785811,-0.42994055077691495,-0.0816086989577262,-2.67467094839061
400,9.07809976520299,-0.542085341672185,-4.39388445969706,0.0816131139761494,9.754919100435641,0.531313493523392,-8.91664563007978,-2.95760571230451,2.43010761477215,0.0057890528292582,-0.00331822530262575,0.00156710863139737,0.00580252653337322,-0.00044219633088688496,-0.0158620522058701,-0.010191578194048999,-0.00188159783602797,-0.0120353564416137,86,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.402769031080396,-1.72226512775161,11.440120673234,-5.616855999999999,-37.008902943889495,0.417321486550306,45.2195644260888,0.979563459998253,-19.8822016755245,34.409375,37.625,34.625,13.5530260021189,35.8338981028994,-1.58265065821798,-4.2197254003141405,-14.141338775857301,-7.40836855610113,5.74630139647059,3.83581322056865,-0.593404214950216,0.0662188273011745,-2.59959536586442
401,9.081934657372061,-0.56859262313685,-4.38937848374845,0.0605093550750326,9.747257056796599,0.616575574389019,-8.89139129453919,-2.9604312189380497,2.43646911047806,0.00608700196698381,-0.0024974719420874604,0.00159143800321732,0.00571378262412785,-0.00278919443983518,-0.0156570342082624,-0.0119216858939192,5.6009873834976504e-05,-0.0109002716650997,88,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.4542613497789,-1.90737483016514,11.534442571528098,-5.6212565,-36.8862720932375,-0.197377155951965,45.0366352833829,0.922143829940297,-19.9987874743447,34.39375,37.625,34.625,12.3052626861622,34.6022157692636,-2.42696151762584,-3.50940705516634,-14.285199725478401,-7.725234287264239,5.83234925655199,3.67866953228208,-0.7967971952354009,0.0491122014258007,-2.65504138937798
402,9.08819610585032,-0.5886805193097789,-4.35600401400843,0.0986742008509632,9.74457102537705,0.625962663317687,-8.97231274990551,-2.8286455783087905,2.39188858241786,0.0055457720693562395,-0.00263019308312078,0.00156927694157469,0.00561416753113318,-0.00048763332606611504,-0.0155628701237125,-0.011928868100872,0.0011796043316579699,-0.0111828581083936,89,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.394104327712604,-1.76242496987539,11.369644351156301,-5.9693245,-36.82594565412929,-0.0625231172045253,45.160429928965904,0.333654986284716,-20.0724366009763,34.409375,37.625,34.625,11.4423878028962,34.538372163776,-2.58025182662648,-2.66171439301679,-14.197779343472199,-7.71845384719298,5.87939088198429,3.55490002316433,-0.795553475381703,-0.203695577013798,-2.6441916083317203
403,9.10157197344108,-0.523483057954805,-4.344007226288141,0.162048851980793,9.75857258050839,0.521434377724504,-9.092401623596869,-2.6570722322467404,2.32070493475877,0.00488733219848295,-0.00192939111295077,0.00153433109192979,0.00563447357422441,0.0021360410923267604,-0.0155093869242476,-0.0165481220838522,-0.00123213186788368,-0.010544894944656,90,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.344684095625404,-2.28501464399117,11.218704203869901,-6.373573,-36.7621255359093,0.740497228142308,45.3158414388342,-0.521684344936392,-19.807234987574603,34.428125,37.625,34.625,10.47963750132,34.7314389688933,-2.70397700069578,-1.62188318115313,-14.067525519536,-7.51401551877167,6.24920076143309,4.28187298142526,-0.4597419278630979,-0.49817233961683505,-2.6384060092694903
404,9.0977701727488,-0.496952487172572,-4.32269699950195,0.168351016695561,9.7585327632295,0.5005899044504021,-9.069471348142429,-2.6532141490146097,2.33070958719916,0.00497522428309079,-0.00343920397585916,0.00154963105390396,0.0053908979473419,-9.827308313761992e-05,-0.0155597168365848,-0.0113190404350303,0.00213026478693449,-0.0113707568202615,91,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.3395358748433,-2.3402625856294,11.467285375076498,-6.0387474999999995,-36.7945477141904,0.700476393066726,45.30358425758389,-0.529395331810246,-19.960350695724102,34.425,37.625,34.625,9.77436903313681,34.03294627068011,-2.914876034358,-1.3679864113776201,-14.303081691210402,-7.375358093730121,6.1660763281934,4.29994013661144,-0.418070586159975,-0.35788043869698294,-2.65135657721244
405,9.07866537958498,-0.513062848958437,-4.34775238591097,0.19190964435242802,9.75469267178844,0.585852166681793,-9.05268814353305,-2.67221751317877,2.2956100888532798,0.0060776831107939395,-0.0038717591919902204,0.00156807927575076,0.0054009971205844,-0.00146902250843705,-0.0151605602487745,-0.011973640711039,-0.00312594055162711,-0.0108351959078728,91,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.2957062502219,-2.25311180669523,11.604444602353698,-6.419082,-36.781551455838,0.39764033757492295,45.193916742810494,-0.39471295032480397,-19.78360524437,34.4375,37.625,34.625,9.864628892837722,33.9219560564989,-3.0169665828513197,-1.4786498779532,-14.267813870459499,-7.651742157219481,6.33267487260095,4.11663706714498,-0.48880180168527904,-0.728122743399394,-2.7307341509046696
406,9.08053324475103,-0.515379360269805,-4.37306177626856,0.234168799151058,9.74024527933943,0.650195712008622,-9.029376203304539,-2.6889484942243795,2.3399955625990696,0.00573435003060038,-0.00497725334692538,0.0015680484189338599,0.00548274619283676,-0.0024050434260741,-0.014898211448506999,-0.00859847911035677,-0.000491745920641287,-0.0109763424711462,89,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.325157119155705,-2.22242745396252,11.569682608811801,-6.452814,-36.7719787071713,0.0943520529272666,45.163081796898204,-0.299798539326242,-19.762528574635397,34.4375,37.625,34.625,11.5027552689162,34.8254893184367,-2.6861276393257003,-2.13145651452807,-14.3771351791461,-7.80040881959306,6.2691057973696696,3.95447168340118,-0.509458317171869,-0.6735925284396589,-2.72959317074723
