,timestamp,activity,hr
10365,1.454957142156e+18,17,84.0
10366,1.454957142256e+18,17,84.0
10367,1.454957142356e+18,17,84.0
10368,1.454957142456e+18,17,84.0
10369,1.454957142556e+18,17,84.0
10370,1.454957142656e+18,17,84.0
10371,1.454957142756e+18,17,84.0
10372,1.454957142856e+18,17,84.0
10373,1.454957142956e+18,17,83.0909090909091
10374,1.454957143056e+18,17,83.0
10375,1.454957143156e+18,17,83.0
10376,1.454957143256e+18,17,83.0
10377,1.454957143356e+18,17,83.0
10378,1.454957143456e+18,17,83.0
10379,1.454957143556e+18,17,83.0
10380,1.454957143656e+18,17,83.0
10381,1.454957143756e+18,17,82.81818181818181
10382,1.454957143856e+18,17,82.0
10383,1.454957143956e+18,17,82.0
10384,1.454957144056e+18,17,82.0
10385,1.454957144156e+18,17,82.0
10386,1.454957144256e+18,17,82.0
10387,1.454957144356e+18,17,82.0
10388,1.454957144456e+18,17,82.0
10389,1.454957144556e+18,17,82.0
10390,1.454957144656e+18,17,82.0
10391,1.454957144756e+18,17,82.0
10392,1.454957144856e+18,17,82.0
10393,1.454957144956e+18,17,82.0
10394,1.454957145056e+18,17,82.0
10395,1.454957145156e+18,17,82.0
10396,1.454957145256e+18,17,82.0
10397,1.454957145356e+18,17,82.0
10398,1.454957145456e+18,17,82.0
10399,1.454957145556e+18,17,82.0
10400,1.454957145656e+18,17,82.0
10401,1.454957145756e+18,17,82.0
10402,1.454957145856e+18,17,82.0
10403,1.454957145956e+18,17,82.0
10404,1.454957146056e+18,17,82.0
10405,1.454957146156e+18,17,82.0
10406,1.454957146256e+18,17,82.0
10407,1.454957146356e+18,17,82.0
10408,1.454957146456e+18,17,82.0
10409,1.454957146556e+18,17,82.0
10410,1.454957146656e+18,17,82.0
10411,1.454957146756e+18,17,82.0
10412,1.454957146856e+18,17,82.0
10413,1.454957146956e+18,17,82.0
10414,1.454957147056e+18,17,82.0
10415,1.454957147156e+18,17,82.0
10416,1.454957147256e+18,17,82.0
10417,1.454957147356e+18,17,82.0
10418,1.454957147456e+18,17,82.0
10419,1.454957147556e+18,17,82.0
10420,1.454957147656e+18,17,82.0
10421,1.454957147756e+18,17,82.0
10422,1.454957147856e+18,17,82.0
10423,1.454957147956e+18,17,82.0
10424,1.454957148056e+18,17,82.0
10425,1.454957148156e+18,17,82.0
10426,1.454957148256e+18,17,82.0
10427,1.454957148356e+18,17,82.0
10428,1.454957148456e+18,17,82.0
10429,1.454957148556e+18,17,82.0
10430,1.454957148656e+18,17,82.0
10431,1.454957148756e+18,17,82.0
10432,1.454957148856e+18,17,82.0
10433,1.454957148956e+18,17,82.0
10434,1.454957149056e+18,17,82.0
10435,1.454957149156e+18,17,82.0
10436,1.454957149256e+18,17,82.0
10437,1.454957149356e+18,17,82.0
10438,1.454957149456e+18,17,82.0
10439,1.454957149556e+18,17,82.0
10440,1.454957149656e+18,17,82.0
10441,1.454957149756e+18,17,82.0
10442,1.454957149856e+18,17,82.0
10443,1.454957149956e+18,17,82.0
10444,1.454957150056e+18,17,82.0
10445,1.454957150156e+18,17,82.0
10446,1.454957150256e+18,17,82.0
10447,1.454957150356e+18,17,82.0
10448,1.454957150456e+18,17,82.0
10449,1.454957150556e+18,17,82.0
10450,1.454957150656e+18,17,82.0
10451,1.454957150756e+18,17,82.0
10452,1.454957150856e+18,17,82.0
10453,1.454957150956e+18,17,82.0
10454,1.454957151056e+18,17,82.0
10455,1.454957151156e+18,17,82.0
10456,1.454957151256e+18,17,82.0
10457,1.454957151356e+18,17,82.0
10458,1.454957151456e+18,17,82.0
10459,1.454957151556e+18,17,82.0
10460,1.454957151656e+18,17,82.45454545454545
10461,1.454957151756e+18,17,83.0
10462,1.454957151856e+18,17,83.0
10463,1.454957151956e+18,17,83.0
10464,1.454957152056e+18,17,83.0
10465,1.454957152156e+18,17,83.0
10466,1.454957152256e+18,17,83.0
10467,1.454957152356e+18,17,83.0
10468,1.454957152456e+18,17,83.0
10469,1.454957152556e+18,17,83.63636363636364
10470,1.454957152656e+18,17,84.0
10471,1.454957152756e+18,17,84.0
10472,1.454957152856e+18,17,84.0
10473,1.454957152956e+18,17,84.0
10474,1.454957153056e+18,17,84.0
10475,1.454957153156e+18,17,84.0
10476,1.454957153256e+18,17,84.0
10477,1.454957153356e+18,17,84.0
10478,1.454957153456e+18,17,84.9090909090909
10479,1.454957153556e+18,17,85.0
10480,1.454957153656e+18,17,85.0
10481,1.454957153756e+18,17,85.0
10482,1.454957153856e+18,17,85.0
10483,1.454957153956e+18,17,85.0
10484,1.454957154056e+18,17,85.0
10485,1.454957154156e+18,17,85.0
10486,1.454957154256e+18,17,85.0
10487,1.454957154356e+18,17,85.0
10488,1.454957154456e+18,17,85.0
10489,1.454957154556e+18,17,85.0
10490,1.454957154656e+18,17,85.0
10491,1.454957154756e+18,17,85.0
10492,1.454957154856e+18,17,85.0
10493,1.454957154956e+18,17,85.0
10494,1.454957155056e+18,17,85.0
10495,1.454957155156e+18,17,85.45454545454545
10496,1.454957155256e+18,17,86.0
10497,1.454957155356e+18,17,86.0
10498,1.454957155456e+18,17,86.0
10499,1.454957155556e+18,17,86.0
10500,1.454957155656e+18,17,86.0
10501,1.454957155756e+18,17,86.0
10502,1.454957155856e+18,17,86.0
10503,1.454957155956e+18,17,86.0
10504,1.454957156056e+18,17,86.0
10505,1.454957156156e+18,17,86.0
10506,1.454957156256e+18,17,86.0
10507,1.454957156356e+18,17,86.0
10508,1.454957156456e+18,17,86.0
10509,1.454957156556e+18,17,86.0
10510,1.454957156656e+18,17,86.0
10511,1.454957156756e+18,17,86.0
10512,1.454957156856e+18,17,86.0
10513,1.454957156956e+18,17,86.9090909090909
10514,1.454957157056e+18,17,87.0
10515,1.454957157156e+18,17,87.0
10516,1.454957157256e+18,17,87.0
10517,1.454957157356e+18,17,87.0
10518,1.454957157456e+18,17,87.0
10519,1.454957157556e+18,17,87.0
10520,1.454957157656e+18,17,87.0
10521,1.454957157756e+18,17,87.0
10522,1.454957157856e+18,17,87.0
10523,1.454957157956e+18,17,87.0
10524,1.454957158056e+18,17,87.0
10525,1.454957158156e+18,17,87.0
10526,1.454957158256e+18,17,87.0
10527,1.454957158356e+18,17,87.0
10528,1.454957158456e+18,17,87.0
10529,1.454957158556e+18,17,87.0
10530,1.454957158656e+18,17,87.45454545454545
10531,1.454957158756e+18,17,88.0
10532,1.454957158856e+18,17,88.0
10533,1.454957158956e+18,17,88.0
10534,1.454957159056e+18,17,88.0
10535,1.454957159156e+18,17,88.0
10536,1.454957159256e+18,17,88.0
10537,1.454957159356e+18,17,88.0
10538,1.454957159456e+18,17,88.0
10539,1.454957159556e+18,17,88.0
10540,1.454957159656e+18,17,88.0
10541,1.454957159756e+18,17,88.0
10542,1.454957159856e+18,17,88.0
10543,1.454957159956e+18,17,88.0
10544,1.454957160056e+18,17,88.0
10545,1.454957160156e+18,17,88.0
10546,1.454957160256e+18,17,88.0
10547,1.454957160356e+18,17,88.0
10548,1.454957160456e+18,17,88.0
10549,1.454957160556e+18,17,88.0
10550,1.454957160656e+18,17,88.0
10551,1.454957160756e+18,17,88.0
10552,1.454957160856e+18,17,88.0
10553,1.454957160956e+18,17,88.0
10554,1.454957161056e+18,17,88.0
10555,1.454957161156e+18,17,88.0
10556,1.454957161256e+18,17,88.0
10557,1.454957161356e+18,17,88.0
10558,1.454957161456e+18,17,88.0
10559,1.454957161556e+18,17,88.0
10560,1.454957161656e+18,17,88.0
10561,1.454957161756e+18,17,88.0
10562,1.454957161856e+18,17,88.0
10563,1.454957161956e+18,17,88.0
10564,1.454957162056e+18,17,88.0
10565,1.454957162156e+18,17,88.0
10566,1.454957162256e+18,17,88.0
10567,1.454957162356e+18,17,88.0
10568,1.454957162456e+18,17,88.0
10569,1.454957162556e+18,17,88.0
10570,1.454957162656e+18,17,88.0
10571,1.454957162756e+18,17,88.0
10572,1.454957162856e+18,17,88.0
10573,1.454957162956e+18,17,88.0
10574,1.454957163056e+18,17,88.63636363636364
10575,1.454957163156e+18,17,89.0
10576,1.454957163256e+18,17,89.0
10577,1.454957163356e+18,17,89.0
10578,1.454957163456e+18,17,89.0
10579,1.454957163556e+18,17,89.0
10580,1.454957163656e+18,17,89.0
10581,1.454957163756e+18,17,89.0
10582,1.454957163856e+18,17,89.0
10583,1.454957163956e+18,17,89.0
10584,1.454957164056e+18,17,89.0
10585,1.454957164156e+18,17,89.0
10586,1.454957164256e+18,17,89.0
10587,1.454957164356e+18,17,89.0
10588,1.454957164456e+18,17,89.0
10589,1.454957164556e+18,17,89.0
10590,1.454957164656e+18,17,89.0
10591,1.454957164756e+18,17,89.18181818181819
10592,1.454957164856e+18,17,90.0
10593,1.454957164956e+18,17,90.0
10594,1.454957165056e+18,17,90.0
10595,1.454957165156e+18,17,90.0
10596,1.454957165256e+18,17,90.0
10597,1.454957165356e+18,17,90.0
10598,1.454957165456e+18,17,90.0
10599,1.454957165556e+18,17,90.0
10600,1.454957165656e+18,17,90.0
10601,1.454957165756e+18,17,90.0
10602,1.454957165856e+18,17,90.0
10603,1.454957165956e+18,17,90.0
10604,1.454957166056e+18,17,90.0
10605,1.454957166156e+18,17,90.0
10606,1.454957166256e+18,17,90.0
10607,1.454957166356e+18,17,90.0
10608,1.454957166456e+18,17,90.0
10609,1.454957166556e+18,17,90.0
10610,1.454957166656e+18,17,90.0
10611,1.454957166756e+18,17,90.0
10612,1.454957166856e+18,17,90.0
10613,1.454957166956e+18,17,90.0
10614,1.454957167056e+18,17,90.0
10615,1.454957167156e+18,17,90.0
10616,1.454957167256e+18,17,90.0
10617,1.454957167356e+18,17,90.0
10618,1.454957167456e+18,17,90.0
10619,1.454957167556e+18,17,90.0
10620,1.454957167656e+18,17,90.0
10621,1.454957167756e+18,17,90.0
10622,1.454957167856e+18,17,90.0
10623,1.454957167956e+18,17,90.0
10624,1.454957168056e+18,17,90.0
10625,1.454957168156e+18,17,90.0
10626,1.454957168256e+18,17,90.1818181818182
10627,1.454957168356e+18,17,91.0
10628,1.454957168456e+18,17,91.0
10629,1.454957168556e+18,17,91.0
10630,1.454957168656e+18,17,91.0
10631,1.454957168756e+18,17,91.0
10632,1.454957168856e+18,17,91.0
10633,1.454957168956e+18,17,91.0
10634,1.454957169056e+18,17,91.0
10635,1.454957169156e+18,17,91.0
10636,1.454957169256e+18,17,91.0
10637,1.454957169356e+18,17,91.0
10638,1.454957169456e+18,17,91.0
10639,1.454957169556e+18,17,91.0
10640,1.454957169656e+18,17,91.0
10641,1.454957169756e+18,17,91.0
10642,1.454957169856e+18,17,91.0
10643,1.454957169956e+18,17,91.0
10644,1.454957170056e+18,17,91.63636363636364
10645,1.454957170156e+18,17,92.0
10646,1.454957170256e+18,17,92.0
10647,1.454957170356e+18,17,92.0
10648,1.454957170456e+18,17,92.0
10649,1.454957170556e+18,17,92.0
10650,1.454957170656e+18,17,92.0
10651,1.454957170756e+18,17,92.0
10652,1.454957170856e+18,17,92.0
10653,1.454957170956e+18,17,92.0
10654,1.454957171056e+18,17,92.0
10655,1.454957171156e+18,17,92.0
10656,1.454957171256e+18,17,92.0
10657,1.454957171356e+18,17,92.0
10658,1.454957171456e+18,17,92.0
10659,1.454957171556e+18,17,92.0
10660,1.454957171656e+18,17,92.0
10661,1.454957171756e+18,17,92.0
10662,1.454957171856e+18,17,92.0
10663,1.454957171956e+18,17,92.0
10664,1.454957172056e+18,17,92.0
10665,1.454957172156e+18,17,92.0
10666,1.454957172256e+18,17,92.0
10667,1.454957172356e+18,17,92.0
10668,1.454957172456e+18,17,92.0
10669,1.454957172556e+18,17,92.0
10670,1.454957172656e+18,17,92.45454545454544
10671,1.454957172756e+18,17,93.0
10672,1.454957172856e+18,17,93.0
10673,1.454957172956e+18,17,93.0
10674,1.454957173056e+18,17,93.0
10675,1.454957173156e+18,17,93.0
10676,1.454957173256e+18,17,93.0
10677,1.454957173356e+18,17,93.0
10678,1.454957173456e+18,17,93.0
10679,1.454957173556e+18,17,93.0
10680,1.454957173656e+18,17,93.0
10681,1.454957173756e+18,17,93.0
10682,1.454957173856e+18,17,93.0
10683,1.454957173956e+18,17,93.0
10684,1.454957174056e+18,17,93.0
10685,1.454957174156e+18,17,93.0
10686,1.454957174256e+18,17,93.0
10687,1.454957174356e+18,17,93.0
10688,1.454957174456e+18,17,93.0
10689,1.454957174556e+18,17,93.0
10690,1.454957174656e+18,17,93.0
10691,1.454957174756e+18,17,93.0
10692,1.454957174856e+18,17,93.0
10693,1.454957174956e+18,17,93.0
10694,1.454957175056e+18,17,93.0
10695,1.454957175156e+18,17,93.0
10696,1.454957175256e+18,17,93.0
10697,1.454957175356e+18,17,93.0
10698,1.454957175456e+18,17,93.0
10699,1.454957175556e+18,17,93.0
10700,1.454957175656e+18,17,93.0
10701,1.454957175756e+18,17,93.0
10702,1.454957175856e+18,17,93.0
10703,1.454957175956e+18,17,93.0
10704,1.454957176056e+18,17,93.0
10705,1.454957176156e+18,17,93.45454545454544
10706,1.454957176256e+18,17,94.0
10707,1.454957176356e+18,17,94.0
10708,1.454957176456e+18,17,94.0
10709,1.454957176556e+18,17,94.0
10710,1.454957176656e+18,17,94.0
10711,1.454957176756e+18,17,94.0
10712,1.454957176856e+18,17,94.0
10713,1.454957176956e+18,17,94.0
10714,1.454957177056e+18,17,94.0
10715,1.454957177156e+18,17,94.0
10716,1.454957177256e+18,17,94.0
10717,1.454957177356e+18,17,94.0
10718,1.454957177456e+18,17,94.0
10719,1.454957177556e+18,17,94.0
10720,1.454957177656e+18,17,94.0
10721,1.454957177756e+18,17,94.0
10722,1.454957177856e+18,17,94.0
10723,1.454957177956e+18,17,93.0909090909091
10724,1.454957178056e+18,17,93.0
10725,1.454957178156e+18,17,93.0
10726,1.454957178256e+18,17,93.0
10727,1.454957178356e+18,17,93.0
10728,1.454957178456e+18,17,93.0
10729,1.454957178556e+18,17,93.0
10730,1.454957178656e+18,17,93.0
10731,1.454957178756e+18,17,93.0
10732,1.454957178856e+18,17,93.0
10733,1.454957178956e+18,17,93.0
10734,1.454957179056e+18,17,93.0
10735,1.454957179156e+18,17,93.0
10736,1.454957179256e+18,17,93.0
10737,1.454957179356e+18,17,93.0
10738,1.454957179456e+18,17,93.0
10739,1.454957179556e+18,17,93.0
10740,1.454957179656e+18,17,93.0
10741,1.454957179756e+18,17,93.0
10742,1.454957179856e+18,17,93.0
10743,1.454957179956e+18,17,93.0
10744,1.454957180056e+18,17,93.0
10745,1.454957180156e+18,17,93.0
10746,1.454957180256e+18,17,93.0
10747,1.454957180356e+18,17,93.0
10748,1.454957180456e+18,17,93.0
10749,1.454957180556e+18,17,92.36363636363636
10750,1.454957180656e+18,17,92.0
10751,1.454957180756e+18,17,92.0
10752,1.454957180856e+18,17,92.0
10753,1.454957180956e+18,17,92.0
10754,1.454957181056e+18,17,92.0
10755,1.454957181156e+18,17,92.0
10756,1.454957181256e+18,17,92.0
10757,1.454957181356e+18,17,92.0
10758,1.454957181456e+18,17,91.0909090909091
10759,1.454957181556e+18,17,91.0
10760,1.454957181656e+18,17,91.0
10761,1.454957181756e+18,17,91.0
10762,1.454957181856e+18,17,91.0
10763,1.454957181956e+18,17,91.0
10764,1.454957182056e+18,17,91.0
10765,1.454957182156e+18,17,91.0
10766,1.454957182256e+18,17,91.0
10767,1.454957182356e+18,17,91.0
10768,1.454957182456e+18,17,91.0
10769,1.454957182556e+18,17,91.0
10770,1.454957182656e+18,17,91.0
10771,1.454957182756e+18,17,91.0
10772,1.454957182856e+18,17,91.0
10773,1.454957182956e+18,17,91.0
10774,1.454957183056e+18,17,91.0
10775,1.454957183156e+18,17,90.54545454545456
10776,1.454957183256e+18,17,90.0
10777,1.454957183356e+18,17,90.0
10778,1.454957183456e+18,17,90.0
10779,1.454957183556e+18,17,90.0
10780,1.454957183656e+18,17,90.0
10781,1.454957183756e+18,17,90.0
10782,1.454957183856e+18,17,90.0
10783,1.454957183956e+18,17,90.0
10784,1.454957184056e+18,17,90.0
10785,1.454957184156e+18,17,90.0
10786,1.454957184256e+18,17,90.0
10787,1.454957184356e+18,17,90.0
10788,1.454957184456e+18,17,90.0
10789,1.454957184556e+18,17,90.0
10790,1.454957184656e+18,17,90.0
10791,1.454957184756e+18,17,90.0
10792,1.454957184856e+18,17,90.0
10793,1.454957184956e+18,17,90.0
10794,1.454957185056e+18,17,90.0
10795,1.454957185156e+18,17,90.0
10796,1.454957185256e+18,17,90.0
10797,1.454957185356e+18,17,90.0
10798,1.454957185456e+18,17,90.0
10799,1.454957185556e+18,17,90.0
10800,1.454957185656e+18,17,90.0
10801,1.454957185756e+18,17,90.0
10802,1.454957185856e+18,17,90.0
10803,1.454957185956e+18,17,90.0
10804,1.454957186056e+18,17,90.0
10805,1.454957186156e+18,17,90.0
10806,1.454957186256e+18,17,90.0
10807,1.454957186356e+18,17,90.0
10808,1.454957186456e+18,17,90.0
10809,1.454957186556e+18,17,90.0
10810,1.454957186656e+18,17,90.45454545454544
10811,1.454957186756e+18,17,91.0
10812,1.454957186856e+18,17,91.0
10813,1.454957186956e+18,17,91.0
10814,1.454957187056e+18,17,91.0
10815,1.454957187156e+18,17,91.0
10816,1.454957187256e+18,17,91.0
10817,1.454957187356e+18,17,91.0
10818,1.454957187456e+18,17,91.0
10819,1.454957187556e+18,17,91.0
10820,1.454957187656e+18,17,91.0
10821,1.454957187756e+18,17,91.0
10822,1.454957187856e+18,17,91.0
10823,1.454957187956e+18,17,91.0
10824,1.454957188056e+18,17,91.0
10825,1.454957188156e+18,17,91.0
10826,1.454957188256e+18,17,91.0
10827,1.454957188356e+18,17,91.0
10828,1.454957188456e+18,17,91.9090909090909
10829,1.454957188556e+18,17,92.0
10830,1.454957188656e+18,17,92.0
10831,1.454957188756e+18,17,92.0
10832,1.454957188856e+18,17,92.0
10833,1.454957188956e+18,17,92.0
10834,1.454957189056e+18,17,92.0
10835,1.454957189156e+18,17,92.0
10836,1.454957189256e+18,17,92.0
10837,1.454957189356e+18,17,92.0
10838,1.454957189456e+18,17,92.0
10839,1.454957189556e+18,17,92.0
10840,1.454957189656e+18,17,92.0
10841,1.454957189756e+18,17,92.0
10842,1.454957189856e+18,17,92.0
10843,1.454957189956e+18,17,92.0
10844,1.454957190056e+18,17,92.0
10845,1.454957190156e+18,17,92.45454545454544
10846,1.454957190256e+18,17,93.0
10847,1.454957190356e+18,17,93.0
10848,1.454957190456e+18,17,93.0
10849,1.454957190556e+18,17,93.0
10850,1.454957190656e+18,17,93.0
10851,1.454957190756e+18,17,93.0
10852,1.454957190856e+18,17,93.0
10853,1.454957190956e+18,17,93.0
10854,1.454957191056e+18,17,93.0
10855,1.454957191156e+18,17,93.0
10856,1.454957191256e+18,17,93.0
10857,1.454957191356e+18,17,93.0
10858,1.454957191456e+18,17,93.0
10859,1.454957191556e+18,17,93.0
10860,1.454957191656e+18,17,93.0
10861,1.454957191756e+18,17,93.0
10862,1.454957191856e+18,17,93.0
10863,1.454957191956e+18,17,93.0
10864,1.454957192056e+18,17,93.0
10865,1.454957192156e+18,17,93.0
10866,1.454957192256e+18,17,93.0
10867,1.454957192356e+18,17,93.0
10868,1.454957192456e+18,17,93.0
10869,1.454957192556e+18,17,93.0
10870,1.454957192656e+18,17,93.0
10871,1.454957192756e+18,17,93.0
10872,1.454957192856e+18,17,93.0
10873,1.454957192956e+18,17,93.0
10874,1.454957193056e+18,17,93.0
10875,1.454957193156e+18,17,93.0
10876,1.454957193256e+18,17,93.0
10877,1.454957193356e+18,17,93.0
10878,1.454957193456e+18,17,93.0
10879,1.454957193556e+18,17,93.0
10880,1.454957193656e+18,17,93.0
10881,1.454957193756e+18,17,93.0
10882,1.454957193856e+18,17,93.0
10883,1.454957193956e+18,17,93.0
10884,1.454957194056e+18,17,93.0
10885,1.454957194156e+18,17,93.0
10886,1.454957194256e+18,17,93.0
10887,1.454957194356e+18,17,93.0
10888,1.454957194456e+18,17,93.0
10889,1.454957194556e+18,17,93.0
10890,1.454957194656e+18,17,93.0
10891,1.454957194756e+18,17,93.0
10892,1.454957194856e+18,17,93.0
10893,1.454957194956e+18,17,93.0
10894,1.454957195056e+18,17,93.0
10895,1.454957195156e+18,17,93.0
10896,1.454957195256e+18,17,93.0
10897,1.454957195356e+18,17,93.0
10898,1.454957195456e+18,17,93.0
10899,1.454957195556e+18,17,93.0
10900,1.454957195656e+18,17,93.0
10901,1.454957195756e+18,17,93.0
10902,1.454957195856e+18,17,93.0
10903,1.454957195956e+18,17,93.0
10904,1.454957196056e+18,17,93.0
10905,1.454957196156e+18,17,93.0
10906,1.454957196256e+18,17,93.0
10907,1.454957196356e+18,17,93.0
10908,1.454957196456e+18,17,93.0
10909,1.454957196556e+18,17,93.0
10910,1.454957196656e+18,17,93.0
10911,1.454957196756e+18,17,93.0
10912,1.454957196856e+18,17,93.0
10913,1.454957196956e+18,17,93.0
10914,1.454957197056e+18,17,93.0
10915,1.454957197156e+18,17,92.54545454545456
10916,1.454957197256e+18,17,92.0
10917,1.454957197356e+18,17,92.0
10918,1.454957197456e+18,17,92.0
10919,1.454957197556e+18,17,92.0
10920,1.454957197656e+18,17,92.0
10921,1.454957197756e+18,17,92.0
10922,1.454957197856e+18,17,92.0
10923,1.454957197956e+18,17,92.0
10924,1.454957198056e+18,17,92.0
10925,1.454957198156e+18,17,92.0
10926,1.454957198256e+18,17,92.0
10927,1.454957198356e+18,17,92.0
10928,1.454957198456e+18,17,92.0
10929,1.454957198556e+18,17,92.0
10930,1.454957198656e+18,17,92.0
10931,1.454957198756e+18,17,92.0
10932,1.454957198856e+18,17,92.0
10933,1.454957198956e+18,17,91.0909090909091
10934,1.454957199056e+18,17,91.0
10935,1.454957199156e+18,17,91.0
10936,1.454957199256e+18,17,91.0
10937,1.454957199356e+18,17,91.0
10938,1.454957199456e+18,17,91.0
10939,1.454957199556e+18,17,91.0
10940,1.454957199656e+18,17,91.0
10941,1.454957199756e+18,17,91.0
10942,1.454957199856e+18,17,91.0
10943,1.454957199956e+18,17,91.0
10944,1.454957200056e+18,17,91.0
10945,1.454957200156e+18,17,91.0
10946,1.454957200256e+18,17,91.0
10947,1.454957200356e+18,17,91.0
10948,1.454957200456e+18,17,91.0
10949,1.454957200556e+18,17,91.0
10950,1.454957200656e+18,17,91.0
10951,1.454957200756e+18,17,91.0
10952,1.454957200856e+18,17,91.0
10953,1.454957200956e+18,17,91.0
10954,1.454957201056e+18,17,91.0
10955,1.454957201156e+18,17,91.0
10956,1.454957201256e+18,17,91.0
10957,1.454957201356e+18,17,91.0
10958,1.454957201456e+18,17,91.0
10959,1.454957201556e+18,17,91.0
10960,1.454957201656e+18,17,91.0
10961,1.454957201756e+18,17,91.0
10962,1.454957201856e+18,17,91.0
10963,1.454957201956e+18,17,91.0
10964,1.454957202056e+18,17,91.0
10965,1.454957202156e+18,17,91.0
10966,1.454957202256e+18,17,91.0
10967,1.454957202356e+18,17,91.0
10968,1.454957202456e+18,17,91.0
10969,1.454957202556e+18,17,91.0
10970,1.454957202656e+18,17,91.0
10971,1.454957202756e+18,17,91.0
10972,1.454957202856e+18,17,91.0
10973,1.454957202956e+18,17,91.0
10974,1.454957203056e+18,17,91.0
10975,1.454957203156e+18,17,91.0
10976,1.454957203256e+18,17,90.8181818181818
10977,1.454957203356e+18,17,90.0
10978,1.454957203456e+18,17,90.0
10979,1.454957203556e+18,17,90.0
10980,1.454957203656e+18,17,90.0
10981,1.454957203756e+18,17,90.0
10982,1.454957203856e+18,17,90.0
10983,1.454957203956e+18,17,90.0
10984,1.454957204056e+18,17,90.0
10985,1.454957204156e+18,17,90.0
10986,1.454957204256e+18,17,90.0
10987,1.454957204356e+18,17,90.0
10988,1.454957204456e+18,17,90.0
10989,1.454957204556e+18,17,90.0
10990,1.454957204656e+18,17,90.0
10991,1.454957204756e+18,17,90.0
10992,1.454957204856e+18,17,90.0
10993,1.454957204956e+18,17,90.0
10994,1.454957205056e+18,17,90.0
10995,1.454957205156e+18,17,90.0
10996,1.454957205256e+18,17,90.0
10997,1.454957205356e+18,17,90.0
10998,1.454957205456e+18,17,90.0
10999,1.454957205556e+18,17,90.0
11000,1.454957205656e+18,17,90.0
11001,1.454957205756e+18,17,90.0
11002,1.454957205856e+18,17,90.0
11003,1.454957205956e+18,17,90.0
11004,1.454957206056e+18,17,90.0
11005,1.454957206156e+18,17,90.0
11006,1.454957206256e+18,17,90.0
11007,1.454957206356e+18,17,90.0
11008,1.454957206456e+18,17,90.0
11009,1.454957206556e+18,17,90.0
11010,1.454957206656e+18,17,90.0
11011,1.454957206756e+18,17,90.0
11012,1.454957206856e+18,17,90.0
11013,1.454957206956e+18,17,90.0
11014,1.454957207056e+18,17,90.0
11015,1.454957207156e+18,17,90.0
11016,1.454957207256e+18,17,90.0
11017,1.454957207356e+18,17,90.0
11018,1.454957207456e+18,17,90.0
11019,1.454957207556e+18,17,90.0
11020,1.454957207656e+18,17,90.0
11021,1.454957207756e+18,17,90.0
11022,1.454957207856e+18,17,90.0
11023,1.454957207956e+18,17,90.0
11024,1.454957208056e+18,17,90.0
11025,1.454957208156e+18,17,90.0
11026,1.454957208256e+18,17,90.0
11027,1.454957208356e+18,17,90.0
11028,1.454957208456e+18,17,90.0
11029,1.454957208556e+18,17,90.0
11030,1.454957208656e+18,17,90.0
11031,1.454957208756e+18,17,90.0
11032,1.454957208856e+18,17,90.0
11033,1.454957208956e+18,17,90.0
11034,1.454957209056e+18,17,90.0
11035,1.454957209156e+18,17,90.0
11036,1.454957209256e+18,17,90.0
11037,1.454957209356e+18,17,90.0
11038,1.454957209456e+18,17,90.0
11039,1.454957209556e+18,17,90.0
11040,1.454957209656e+18,17,90.0
11041,1.454957209756e+18,17,90.0
11042,1.454957209856e+18,17,90.0
11043,1.454957209956e+18,17,90.0
11044,1.454957210056e+18,17,90.0
11045,1.454957210156e+18,17,90.0
11046,1.454957210256e+18,17,90.0
11047,1.454957210356e+18,17,90.0
11048,1.454957210456e+18,17,90.0
11049,1.454957210556e+18,17,90.0
11050,1.454957210656e+18,17,90.0
11051,1.454957210756e+18,17,90.0
11052,1.454957210856e+18,17,90.0
11053,1.454957210956e+18,17,90.0
11054,1.454957211056e+18,17,90.0
11055,1.454957211156e+18,17,89.54545454545455
11056,1.454957211256e+18,17,89.0
11057,1.454957211356e+18,17,89.0
11058,1.454957211456e+18,17,89.0
11059,1.454957211556e+18,17,89.0
11060,1.454957211656e+18,17,89.0
11061,1.454957211756e+18,17,89.0
11062,1.454957211856e+18,17,89.0
11063,1.454957211956e+18,17,89.0
11064,1.454957212056e+18,17,89.0
11065,1.454957212156e+18,17,89.0
11066,1.454957212256e+18,17,89.0
11067,1.454957212356e+18,17,89.0
11068,1.454957212456e+18,17,89.0
11069,1.454957212556e+18,17,89.0
11070,1.454957212656e+18,17,89.0
11071,1.454957212756e+18,17,89.0
11072,1.454957212856e+18,17,89.0
11073,1.454957212956e+18,17,89.9090909090909
11074,1.454957213056e+18,17,90.0
11075,1.454957213156e+18,17,90.0
11076,1.454957213256e+18,17,90.0
11077,1.454957213356e+18,17,90.0
11078,1.454957213456e+18,17,90.0
11079,1.454957213556e+18,17,90.0
11080,1.454957213656e+18,17,90.0
11081,1.454957213756e+18,17,90.0
11082,1.454957213856e+18,17,90.0
11083,1.454957213956e+18,17,90.0
11084,1.454957214056e+18,17,90.0
11085,1.454957214156e+18,17,90.0
11086,1.454957214256e+18,17,90.0
11087,1.454957214356e+18,17,90.0
11088,1.454957214456e+18,17,90.0
11089,1.454957214556e+18,17,90.0
11090,1.454957214656e+18,17,90.0
11091,1.454957214756e+18,17,90.0
11092,1.454957214856e+18,17,90.0
11093,1.454957214956e+18,17,90.0
11094,1.454957215056e+18,17,90.0
